Fraction of virtual supplementations with L1 and L2 > 0.0,Fraction of virtual supplementations with L1 and L2 > 0.02,Fraction of virtual supplementations with L1 and L2 > 0.04,Fraction of virtual supplementations with L1 and L2 > 0.06,Fraction of virtual supplementations with L1 and L2 > 0.08,Fraction of virtual supplementations with L1 and L2 > 0.1,Fraction of virtual supplementations with L1 and L2 > 0.12,Fraction of virtual supplementations with L1 and L2 > 0.14,Fraction of virtual supplementations with L1 and L2 > 0.16,Fraction of virtual supplementations with L1 and L2 > 0.18,Fraction of virtual supplementations with L1 and L2 > 0.2
0.48148148148148145,0.17037037037037037,0.09312169312169312,0.05185185185185185,0.039153439153439155,0.031746031746031744,0.014814814814814815,0.012698412698412698,0.012698412698412698,0.01164021164021164,0.008465608465608466
0.5248677248677248,0.20952380952380953,0.13227513227513227,0.0761904761904762,0.056084656084656084,0.05502645502645503,0.04126984126984127,0.022222222222222223,0.01904761904761905,0.016931216931216932,0.014814814814814815
0.5566137566137566,0.18624338624338624,0.10476190476190476,0.07830687830687831,0.05185185185185185,0.037037037037037035,0.0328042328042328,0.01798941798941799,0.012698412698412698,0.010582010582010581,0.010582010582010581
0.5259259259259259,0.15555555555555556,0.10687830687830688,0.07089947089947089,0.04867724867724868,0.033862433862433865,0.02433862433862434,0.022222222222222223,0.021164021164021163,0.012698412698412698,0.01164021164021164
0.5735449735449736,0.2074074074074074,0.12486772486772486,0.07830687830687831,0.044444444444444446,0.03597883597883598,0.033862433862433865,0.027513227513227514,0.026455026455026454,0.025396825396825397,0.01798941798941799
0.5354497354497354,0.14814814814814814,0.06878306878306878,0.04656084656084656,0.026455026455026454,0.02433862433862434,0.020105820105820106,0.01904761904761905,0.010582010582010581,0.007407407407407408,0.005291005291005291
0.45714285714285713,0.15978835978835979,0.08888888888888889,0.07089947089947089,0.056084656084656084,0.04021164021164021,0.031746031746031744,0.022222222222222223,0.020105820105820106,0.016931216931216932,0.015873015873015872
0.5142857142857142,0.20846560846560847,0.1164021164021164,0.08783068783068783,0.06984126984126984,0.06243386243386243,0.044444444444444446,0.03492063492063492,0.030687830687830688,0.02433862433862434,0.021164021164021163
0.5068783068783069,0.13544973544973546,0.07724867724867725,0.042328042328042326,0.03492063492063492,0.025396825396825397,0.01798941798941799,0.016931216931216932,0.013756613756613757,0.012698412698412698,0.008465608465608466
0.4962962962962963,0.1523809523809524,0.08148148148148149,0.04021164021164021,0.03597883597883598,0.025396825396825397,0.009523809523809525,0.0031746031746031746,0.0031746031746031746,0.0021164021164021165,0.0021164021164021165
