Fraction of virtual supplementations with L1 and L2 > 0.0,Fraction of virtual supplementations with L1 and L2 > 0.02,Fraction of virtual supplementations with L1 and L2 > 0.04,Fraction of virtual supplementations with L1 and L2 > 0.06,Fraction of virtual supplementations with L1 and L2 > 0.08,Fraction of virtual supplementations with L1 and L2 > 0.1,Fraction of virtual supplementations with L1 and L2 > 0.12,Fraction of virtual supplementations with L1 and L2 > 0.14,Fraction of virtual supplementations with L1 and L2 > 0.16,Fraction of virtual supplementations with L1 and L2 > 0.18,Fraction of virtual supplementations with L1 and L2 > 0.2
0.4444444444444444,0.2402116402116402,0.19788359788359788,0.16613756613756614,0.13544973544973546,0.11216931216931217,0.08994708994708994,0.07724867724867725,0.07301587301587302,0.06878306878306878,0.056084656084656084
0.5100529100529101,0.3693121693121693,0.26666666666666666,0.19682539682539682,0.1523809523809524,0.14179894179894179,0.1259259259259259,0.10793650793650794,0.09206349206349207,0.08148148148148149,0.06772486772486773
0.5492063492063493,0.35555555555555557,0.25502645502645505,0.17883597883597885,0.16296296296296298,0.13544973544973546,0.12380952380952381,0.11957671957671957,0.0962962962962963,0.061375661375661375,0.056084656084656084
0.508994708994709,0.29523809523809524,0.20105820105820105,0.1523809523809524,0.12380952380952381,0.0835978835978836,0.06666666666666667,0.04867724867724868,0.047619047619047616,0.027513227513227514,0.027513227513227514
0.5492063492063493,0.3873015873015873,0.27195767195767195,0.19682539682539682,0.17142857142857143,0.1544973544973545,0.1343915343915344,0.1111111111111111,0.09947089947089947,0.09206349206349207,0.091005291005291
0.5100529100529101,0.24656084656084656,0.18518518518518517,0.12804232804232804,0.09312169312169312,0.06984126984126984,0.04656084656084656,0.037037037037037035,0.03492063492063492,0.0328042328042328,0.02962962962962963
0.40634920634920635,0.2507936507936508,0.1693121693121693,0.10687830687830688,0.0962962962962963,0.08148148148148149,0.0761904761904762,0.06772486772486773,0.056084656084656084,0.05185185185185185,0.05185185185185185
0.4973544973544973,0.3322751322751323,0.2306878306878307,0.2021164021164021,0.16613756613756614,0.15555555555555556,0.13015873015873017,0.1164021164021164,0.10899470899470899,0.08994708994708994,0.08253968253968254
0.4687830687830688,0.24444444444444444,0.15978835978835979,0.10793650793650794,0.09523809523809523,0.0835978835978836,0.07407407407407407,0.06243386243386243,0.044444444444444446,0.04338624338624339,0.04126984126984127
0.3978835978835979,0.24444444444444444,0.1671957671957672,0.1492063492063492,0.10793650793650794,0.08253968253968254,0.06878306878306878,0.050793650793650794,0.04126984126984127,0.0328042328042328,0.027513227513227514
0.48253968253968255,0.31851851851851853,0.2021164021164021,0.15132275132275133,0.1164021164021164,0.09735449735449736,0.07513227513227513,0.06455026455026455,0.04867724867724868,0.04656084656084656,0.04126984126984127
0.5121693121693122,0.30687830687830686,0.24338624338624337,0.17883597883597885,0.13544973544973546,0.11746031746031746,0.10264550264550265,0.09417989417989418,0.06349206349206349,0.05925925925925926,0.0582010582010582
0.4687830687830688,0.27936507936507937,0.19470899470899472,0.14285714285714285,0.1259259259259259,0.10687830687830688,0.09312169312169312,0.08253968253968254,0.07089947089947089,0.06031746031746032,0.05291005291005291
0.5037037037037037,0.37142857142857144,0.24232804232804234,0.19788359788359788,0.1693121693121693,0.13968253968253969,0.11005291005291006,0.09206349206349207,0.07830687830687831,0.06772486772486773,0.0582010582010582
0.5883597883597883,0.3386243386243386,0.24338624338624337,0.18941798941798943,0.12275132275132275,0.10476190476190476,0.08994708994708994,0.06666666666666667,0.04973544973544974,0.044444444444444446,0.04021164021164021
0.5396825396825397,0.362962962962963,0.2560846560846561,0.18518518518518517,0.1312169312169312,0.11851851851851852,0.1037037037037037,0.08253968253968254,0.07195767195767196,0.061375661375661375,0.04867724867724868
0.5439153439153439,0.3386243386243386,0.24867724867724866,0.20105820105820105,0.1492063492063492,0.12486772486772486,0.1111111111111111,0.0962962962962963,0.08888888888888889,0.08042328042328042,0.07513227513227513
0.5428571428571428,0.39894179894179893,0.2962962962962963,0.18835978835978837,0.164021164021164,0.13756613756613756,0.12804232804232804,0.10793650793650794,0.09947089947089947,0.08571428571428572,0.08148148148148149
0.5216931216931217,0.38835978835978835,0.24232804232804234,0.19047619047619047,0.15026455026455027,0.11428571428571428,0.10158730158730159,0.08994708994708994,0.08677248677248678,0.0761904761904762,0.06455026455026455
0.4201058201058201,0.22857142857142856,0.1693121693121693,0.1291005291005291,0.09841269841269841,0.0835978835978836,0.07724867724867725,0.06772486772486773,0.06243386243386243,0.050793650793650794,0.04973544973544974
0.4582010582010582,0.28465608465608466,0.2052910052910053,0.15767195767195769,0.12804232804232804,0.10158730158730159,0.0761904761904762,0.06772486772486773,0.056084656084656084,0.037037037037037035,0.03492063492063492
0.3492063492063492,0.23386243386243386,0.18306878306878308,0.12169312169312169,0.09841269841269841,0.09312169312169312,0.08571428571428572,0.0582010582010582,0.05185185185185185,0.039153439153439155,0.0380952380952381
0.35873015873015873,0.19047619047619047,0.11216931216931217,0.07089947089947089,0.061375661375661375,0.04338624338624339,0.042328042328042326,0.04126984126984127,0.03597883597883598,0.026455026455026454,0.022222222222222223
0.544973544973545,0.3671957671957672,0.24126984126984127,0.19470899470899472,0.14603174603174604,0.10687830687830688,0.08465608465608465,0.06031746031746032,0.05291005291005291,0.04338624338624339,0.04338624338624339
0.4201058201058201,0.2740740740740741,0.19894179894179895,0.10899470899470899,0.09312169312169312,0.07513227513227513,0.061375661375661375,0.05925925925925926,0.05396825396825397,0.050793650793650794,0.0455026455026455
0.48253968253968255,0.28994708994708995,0.23174603174603176,0.164021164021164,0.10476190476190476,0.07830687830687831,0.0656084656084656,0.06243386243386243,0.042328042328042326,0.03492063492063492,0.03492063492063492
