R1_back,R2_back,trait_back,R1_supp,R2_supp,L1,L2,Meff
0.078125,0.165,0.010611115222380028,0.15625,0.49,0.7515969799855684,0.02551065136031425,1.033941929038624
0.078125,0.165,0.010611115222380028,0.3125,0.49,0.5397983398210877,0.02551065136031425,1.047259595812706
0.078125,0.165,0.010611115222380028,0.625,0.49,0.32180769244574225,0.02551065136031425,1.0792729694136054
0.078125,0.165,0.010611115222380028,1.25,0.49,0.1698250577582487,0.02551065136031425,1.1502172394172212
0.078125,0.165,0.010611115222380028,2.5,0.49,0.08542615547912596,0.02551065136031425,1.2986281100587258
0.078125,0.165,0.010611115222380028,5.0,0.49,0.04249984293357989,0.02551065136031425,1.6002528385853827
0.078125,0.165,0.010611115222380028,10.0,0.49,0.021144496347001735,0.02551065136031425,1.8288497243114403
0.078125,0.165,0.010611115222380028,20.0,0.49,0.010538765714589868,0.02551065136031425,1.413112372778711
0.078125,0.165,0.010611115222380028,40.0,0.49,0.005260083155138367,0.02551065136031425,1.20619164445645
0.078125,0.165,0.010611115222380028,0.15625,1.48,0.7515969799855684,0.007203481838682627,1.0095842346769686
0.078125,0.165,0.010611115222380028,0.3125,1.48,0.5397983398210877,0.007203481838682627,1.0133447647154123
0.078125,0.165,0.010611115222380028,0.625,1.48,0.32180769244574225,0.007203481838682627,1.0223844302289236
0.078125,0.165,0.010611115222380028,1.25,1.48,0.1698250577582487,0.007203481838682627,1.0424170728028666
0.078125,0.165,0.010611115222380028,2.5,1.48,0.08542615547912596,0.007203481838682627,1.0843240784778476
0.078125,0.165,0.010611115222380028,5.0,1.48,0.04249984293357989,0.007203481838682627,1.1694943167187808
0.078125,0.165,0.010611115222380028,10.0,1.48,0.021144496347001735,0.007203481838682627,1.340678809297062
0.078125,0.165,0.010611115222380028,20.0,1.48,0.010538765714589868,0.007203481838682627,1.6835223434856443
0.078125,0.165,0.010611115222380028,40.0,1.48,0.005260083155138367,0.007203481838682627,1.7302139816458997
0.078125,0.165,0.010611115222380028,0.15625,4.44,0.7515969799855684,0.002248275669751405,1.002991331431101
0.078125,0.165,0.010611115222380028,0.3125,4.44,0.5397983398210877,0.002248275669751405,1.0041650288707753
0.078125,0.165,0.010611115222380028,0.625,4.44,0.32180769244574225,0.002248275669751405,1.0069863950506106
0.078125,0.165,0.010611115222380028,1.25,4.44,0.1698250577582487,0.002248275669751405,1.0132387746509817
0.078125,0.165,0.010611115222380028,2.5,4.44,0.08542615547912596,0.002248275669751405,1.0263183524664266
0.078125,0.165,0.010611115222380028,5.0,4.44,0.04249984293357989,0.002248275669751405,1.0529007994986026
0.078125,0.165,0.010611115222380028,10.0,4.44,0.021144496347001735,0.002248275669751405,1.106329119069805
0.078125,0.165,0.010611115222380028,20.0,4.44,0.010538765714589868,0.002248275669751405,1.2133338695098699
0.078125,0.165,0.010611115222380028,40.0,4.44,0.005260083155138367,0.002248275669751405,1.4274220774542612
0.078125,0.165,0.010611115222380028,0.15625,13.33,0.7515969799855684,0.0007312689883704237,1.0009729536012564
0.078125,0.165,0.010611115222380028,0.3125,13.33,0.5397983398210877,0.0007312689883704237,1.0013547077388434
0.078125,0.165,0.010611115222380028,0.625,13.33,0.32180769244574225,0.0007312689883704237,1.0022723788322547
0.078125,0.165,0.010611115222380028,1.25,13.33,0.1698250577582487,0.0007312689883704237,1.0043060134824826
0.078125,0.165,0.010611115222380028,2.5,13.33,0.08542615547912596,0.0007312689883704237,1.008560246967325
0.078125,0.165,0.010611115222380028,5.0,13.33,0.04249984293357989,0.0007312689883704237,1.017206392727457
0.078125,0.165,0.010611115222380028,10.0,13.33,0.021144496347001735,0.0007312689883704237,1.0345843654239661
0.078125,0.165,0.010611115222380028,20.0,13.33,0.010538765714589868,0.0007312689883704237,1.0693884851579967
0.078125,0.165,0.010611115222380028,40.0,13.33,0.005260083155138367,0.0007312689883704237,1.1390223247052809
0.078125,0.165,0.010611115222380028,0.15625,40.0,0.7515969799855684,0.00024172008359247242,1.000321608641372
0.078125,0.165,0.010611115222380028,0.3125,40.0,0.5397983398210877,0.00024172008359247242,1.0004477970118852
0.078125,0.165,0.010611115222380028,0.625,40.0,0.32180769244574225,0.00024172008359247242,1.000751132086854
0.078125,0.165,0.010611115222380028,1.25,40.0,0.1698250577582487,0.00024172008359247242,1.0014233475718086
0.078125,0.165,0.010611115222380028,2.5,40.0,0.08542615547912596,0.00024172008359247242,1.002829579327745
0.078125,0.165,0.010611115222380028,5.0,40.0,0.04249984293357989,0.00024172008359247242,1.0056875523980229
0.078125,0.165,0.010611115222380028,10.0,40.0,0.021144496347001735,0.00024172008359247242,1.011431820348218
0.078125,0.165,0.010611115222380028,20.0,40.0,0.010538765714589868,0.00024172008359247242,1.0229362802190236
0.078125,0.165,0.010611115222380028,40.0,40.0,0.005260083155138367,0.00024172008359247242,1.0459536620359975
0.15625,0.165,0.01858639737779975,0.3125,0.49,0.4954324821254513,0.07945847378454142,1.1603820432678478
0.15625,0.165,0.01858639737779975,0.625,0.49,0.28565491649169106,0.07945847378454142,1.278162458257051
0.15625,0.165,0.01858639737779975,1.25,0.49,0.1464605407773129,0.07945847378454142,1.54252478765154
0.15625,0.165,0.01858639737779975,2.5,0.49,0.07218608167437247,0.07945847378454142,1.908475562595266
0.15625,0.165,0.01858639737779975,5.0,0.49,0.03546796745016436,0.07945847378454142,1.4463711138769018
0.15625,0.165,0.01858639737779975,10.0,0.49,0.017523727876590386,0.07945847378454142,1.220539447109285
0.15625,0.165,0.01858639737779975,20.0,0.49,0.008702017389826474,0.07945847378454142,1.109516543363553
0.15625,0.165,0.01858639737779975,40.0,0.49,0.004335103929112713,0.07945847378454142,1.0545581071802075
0.15625,0.165,0.01858639737779975,0.3125,1.48,0.4954324821254513,0.023193454249719324,1.0468145611894828
0.15625,0.165,0.01858639737779975,0.625,1.48,0.28565491649169106,0.023193454249719324,1.0811939613522945
0.15625,0.165,0.01858639737779975,1.25,1.48,0.1464605407773129,0.023193454249719324,1.158359747455692
0.15625,0.165,0.01858639737779975,2.5,1.48,0.07218608167437247,0.023193454249719324,1.3213009171815662
0.15625,0.165,0.01858639737779975,5.0,1.48,0.03546796745016436,0.023193454249719324,1.6539267941504734
0.15625,0.165,0.01858639737779975,10.0,1.48,0.017523727876590386,0.023193454249719324,1.755546271284815
0.15625,0.165,0.01858639737779975,20.0,1.48,0.008702017389826474,0.023193454249719324,1.3751928150129593
0.15625,0.165,0.01858639737779975,40.0,1.48,0.004335103929112713,0.023193454249719324,1.1869106637776983
0.15625,0.165,0.01858639737779975,0.3125,4.44,0.4954324821254513,0.007273007490223648,1.014680118386711
0.15625,0.165,0.01858639737779975,0.625,4.44,0.28565491649169106,0.007273007490223648,1.0254608167769281
0.15625,0.165,0.01858639737779975,1.25,4.44,0.1464605407773129,0.007273007490223648,1.0496584776460844
0.15625,0.165,0.01858639737779975,2.5,4.44,0.07218608167437247,0.007273007490223648,1.1007535984988324
0.15625,0.165,0.01858639737779975,5.0,4.44,0.03546796745016436,0.007273007490223648,1.2050584798929587
0.15625,0.165,0.01858639737779975,10.0,4.44,0.017523727876590386,0.007273007490223648,1.4150376872685588
0.15625,0.165,0.01858639737779975,20.0,4.44,0.008702017389826474,0.007273007490223648,1.8357840675802966
0.15625,0.165,0.01858639737779975,40.0,4.44,0.004335103929112713,0.007273007490223648,1.5960538243553228
0.15625,0.165,0.01858639737779975,0.3125,13.33,0.4954324821254513,0.0023669636831063798,1.0047775706448474
0.15625,0.165,0.01858639737779975,0.625,13.33,0.28565491649169106,0.0023669636831063798,1.0082860946773702
0.15625,0.165,0.01858639737779975,1.25,13.33,0.1464605407773129,0.0023669636831063798,1.0161611016219396
0.15625,0.165,0.01858639737779975,2.5,13.33,0.07218608167437247,0.0023669636831063798,1.0327897515449533
0.15625,0.165,0.01858639737779975,5.0,13.33,0.03546796745016436,0.0023669636831063798,1.0667352502347978
0.15625,0.165,0.01858639737779975,10.0,13.33,0.017523727876590386,0.0023669636831063798,1.1350719264631108
0.15625,0.165,0.01858639737779975,20.0,13.33,0.008702017389826474,0.0023669636831063798,1.272001718345633
0.15625,0.165,0.01858639737779975,40.0,13.33,0.004335103929112713,0.0023669636831063798,1.545999293629585
0.15625,0.165,0.01858639737779975,0.3125,40.0,0.4954324821254513,0.0007824486790571412,1.0015793245442857
0.15625,0.165,0.01858639737779975,0.625,40.0,0.28565491649169106,0.0007824486790571412,1.0027391395487495
0.15625,0.165,0.01858639737779975,1.25,40.0,0.1464605407773129,0.0007824486790571412,1.0053423855661356
0.15625,0.165,0.01858639737779975,2.5,40.0,0.07218608167437247,0.0007824486790571412,1.010839328869334
0.15625,0.165,0.01858639737779975,5.0,40.0,0.03546796745016436,0.0007824486790571412,1.0220607138020117
0.15625,0.165,0.01858639737779975,10.0,40.0,0.017523727876590386,0.0007824486790571412,1.0446508120057263
0.15625,0.165,0.01858639737779975,20.0,40.0,0.008702017389826474,0.0007824486790571412,1.0899157797560715
0.15625,0.165,0.01858639737779975,40.0,40.0,0.004335103929112713,0.0007824486790571412,1.1804913312002854
0.3125,0.165,0.027794702364453062,0.625,0.49,0.24175766654190736,0.20716720366960156,1.8569209267814069
0.3125,0.165,0.027794702364453062,1.25,0.49,0.11809098920617915,0.20716720366960156,1.570027432500925
0.3125,0.165,0.027794702364453062,2.5,0.49,0.0561097828612597,0.20716720366960156,1.2708429802950172
0.3125,0.165,0.027794702364453062,5.0,0.49,0.026929757380111444,0.20716720366960156,1.1299904468617537
0.3125,0.165,0.027794702364453062,10.0,0.49,0.01312733577773879,0.20716720366960156,1.0633658974259013
0.3125,0.165,0.027794702364453062,20.0,0.49,0.006471809662224581,0.20716720366960156,1.0312395473201736
0.3125,0.165,0.027794702364453062,40.0,0.49,0.0032119800966631195,0.20716720366960156,1.0155042885155978
0.3125,0.165,0.027794702364453062,0.625,1.48,0.24175766654190736,0.06538899863640643,1.2704733197160951
0.3125,0.165,0.027794702364453062,1.25,1.48,0.11809098920617915,0.06538899863640643,1.5537170877808593
0.3125,0.165,0.027794702364453062,2.5,1.48,0.0561097828612597,0.06538899863640643,1.8580920954801046
0.3125,0.165,0.027794702364453062,5.0,1.48,0.026929757380111444,0.06538899863640643,1.4118392687102237
0.3125,0.165,0.027794702364453062,10.0,1.48,0.01312733577773879,0.06538899863640643,1.2007575593982247
0.3125,0.165,0.027794702364453062,20.0,1.48,0.006471809662224581,0.06538899863640643,1.0989739833486498
0.3125,0.165,0.027794702364453062,40.0,1.48,0.0032119800966631195,0.06538899863640643,1.0491211084990495
0.3125,0.165,0.027794702364453062,0.625,4.44,0.24175766654190736,0.020761946322287686,1.0858791641202772
0.3125,0.165,0.027794702364453062,1.25,4.44,0.11809098920617915,0.020761946322287686,1.1758131290274711
0.3125,0.165,0.027794702364453062,2.5,4.44,0.0561097828612597,0.020761946322287686,1.370023644069785
0.3125,0.165,0.027794702364453062,5.0,4.44,0.026929757380111444,0.020761946322287686,1.7709667053154032
0.3125,0.165,0.027794702364453062,10.0,4.44,0.01312733577773879,0.020761946322287686,1.632278668577751
0.3125,0.165,0.027794702364453062,20.0,4.44,0.006471809662224581,0.020761946322287686,1.311714979017992
0.3125,0.165,0.027794702364453062,40.0,4.44,0.0032119800966631195,0.020761946322287686,1.1547051536885584
0.3125,0.165,0.027794702364453062,0.625,13.33,0.24175766654190736,0.006767621935921565,1.0279934118852376
0.3125,0.165,0.027794702364453062,1.25,13.33,0.11809098920617915,0.006767621935921565,1.0573085379453104
0.3125,0.165,0.027794702364453062,2.5,13.33,0.0561097828612597,0.006767621935921565,1.1206139391530987
0.3125,0.165,0.027794702364453062,5.0,13.33,0.026929757380111444,0.006767621935921565,1.251306457774465
0.3125,0.165,0.027794702364453062,10.0,13.33,0.01312733577773879,0.006767621935921565,1.515536591011714
0.3125,0.165,0.027794702364453062,20.0,13.33,0.006471809662224581,0.006767621935921565,1.9562900710917592
0.3125,0.165,0.027794702364453062,40.0,13.33,0.0032119800966631195,0.006767621935921565,1.4746098595748072
0.3125,0.165,0.027794702364453062,0.625,40.0,0.24175766654190736,0.0022375910047288125,1.0092555120866908
0.3125,0.165,0.027794702364453062,1.25,40.0,0.11809098920617915,0.0022375910047288125,1.0189480249066432
0.3125,0.165,0.027794702364453062,2.5,40.0,0.0561097828612597,0.0022375910047288125,1.0398788034924606
0.3125,0.165,0.027794702364453062,5.0,40.0,0.026929757380111444,0.0022375910047288125,1.083089905829651
0.3125,0.165,0.027794702364453062,10.0,40.0,0.01312733577773879,0.0022375910047288125,1.1704527897064458
0.3125,0.165,0.027794702364453062,20.0,40.0,0.006471809662224581,0.0022375910047288125,1.3457442541596127
0.3125,0.165,0.027794702364453062,40.0,40.0,0.0032119800966631195,0.0022375910047288125,1.696639125209217
0.625,0.165,0.03451428475031007,1.25,0.49,0.09060970921159425,0.41956785277579106,1.2159596084688935
0.625,0.165,0.03451428475031007,2.5,0.49,0.04053684481703288,0.41956785277579106,1.0966157072064695
0.625,0.165,0.03451428475031007,5.0,0.49,0.018658884962570076,0.41956785277579106,1.0444716744601046
0.625,0.165,0.03451428475031007,10.0,0.49,0.008868597956960022,0.41956785277579106,1.0211374582163215
0.625,0.165,0.03451428475031007,20.0,0.49,0.004311431382904991,0.41956785277579106,1.0102758859011274
0.625,0.165,0.03451428475031007,40.0,0.49,0.0021240220994861855,0.41956785277579106,1.0050624042939278
