R1_back,R2_back,trait_back,R1_supp,R2_supp,L1,L2,Meff
5.0,0.0,0.000180471869328515,10.0,0.165,-1.0,0.0,-1.0
5.0,0.0,0.000180471869328515,20.0,0.165,-0.3333333333333333,0.0,-1.0
5.0,0.0,0.000180471869328515,40.0,0.165,-0.14285714285714285,0.0,-1.0
5.0,0.0,0.000180471869328515,10.0,0.49,-1.0,0.0,-1.0
5.0,0.0,0.000180471869328515,20.0,0.49,-0.3333333333333333,0.0,-1.0
5.0,0.0,0.000180471869328515,40.0,0.49,-0.14285714285714285,0.0,-1.0
5.0,0.0,0.000180471869328515,10.0,1.48,-1.0,0.0,-1.0
5.0,0.0,0.000180471869328515,20.0,1.48,-0.3333333333333333,0.0,-1.0
5.0,0.0,0.000180471869328515,40.0,1.48,-0.14285714285714285,0.0,-1.0
5.0,0.0,0.000180471869328515,10.0,4.44,-1.0,0.0,-1.0
5.0,0.0,0.000180471869328515,20.0,4.44,-0.3333333333333333,0.0,-1.0
5.0,0.0,0.000180471869328515,40.0,4.44,-0.14285714285714285,0.0,-1.0
5.0,0.0,0.000180471869328515,10.0,13.33,-1.0,0.0,-1.0
5.0,0.0,0.000180471869328515,20.0,13.33,-0.3333333333333333,0.0,-1.0
5.0,0.0,0.000180471869328515,40.0,13.33,-0.14285714285714285,0.0,-1.0
5.0,0.0,0.000180471869328515,10.0,40.0,-1.0,0.0,-1.0
5.0,0.0,0.000180471869328515,20.0,40.0,-0.3333333333333333,0.0,-1.0
5.0,0.0,0.000180471869328515,40.0,40.0,-0.14285714285714285,0.0,-1.0
0.078125,0.165,0.00958047186932851,0.15625,0.49,1.870471542990501,-0.12082269822682525,0.9354052197802194
0.078125,0.165,0.00958047186932851,0.3125,0.49,0.8419905383253371,-0.12082269822682525,0.8565034965034958
0.078125,0.165,0.00958047186932851,0.625,0.49,0.4389882192732809,-0.12082269822682525,0.7247700668896307
0.078125,0.165,0.00958047186932851,1.25,0.49,0.22712868736313163,-0.12082269822682525,0.46804298642533504
0.078125,0.165,0.00958047186932851,2.5,0.49,0.09212287841341465,-0.12082269822682525,-0.23753665689149964
0.078125,0.165,0.00958047186932851,5.0,0.49,0.05686169869210053,-0.12082269822682525,-0.5293790030632174
0.078125,0.165,0.00958047186932851,10.0,0.49,0.031297260069722874,-0.12082269822682525,-0.740965393679859
0.078125,0.165,0.00958047186932851,20.0,0.49,0.013507869598802163,-0.12082269822682525,-0.8882008943928458
0.078125,0.165,0.00958047186932851,40.0,0.49,0.011912686563811116,-0.12082269822682525,-0.9014035711944873
0.078125,0.165,0.00958047186932851,0.15625,1.48,1.870471542990501,0.015716380597845775,1.008402362846279
0.078125,0.165,0.00958047186932851,0.3125,1.48,0.8419905383253371,0.015716380597845775,1.0186657449014862
0.078125,0.165,0.00958047186932851,0.625,1.48,0.4389882192732809,0.015716380597845775,1.035801372127624
0.078125,0.165,0.00958047186932851,1.25,1.48,0.22712868736313163,0.015716380597845775,1.0691959293222988
0.078125,0.165,0.00958047186932851,2.5,1.48,0.09212287841341465,0.015716380597845775,1.1706023614168486
0.078125,0.165,0.00958047186932851,5.0,1.48,0.05686169869210053,0.015716380597845775,1.2763966071950847
0.078125,0.165,0.00958047186932851,10.0,1.48,0.031297260069722874,0.015716380597845775,1.502164744224683
0.078125,0.165,0.00958047186932851,20.0,1.48,0.013507869598802163,0.015716380597845775,1.8594771241830113
0.078125,0.165,0.00958047186932851,40.0,1.48,0.011912686563811116,0.015716380597845775,1.7579790072940822
0.078125,0.165,0.00958047186932851,0.15625,4.44,1.870471542990501,0.0024171977176803525,1.0012922932330828
0.078125,0.165,0.00958047186932851,0.3125,4.44,0.8419905383253371,0.0024171977176803525,1.0028708133971291
0.078125,0.165,0.00958047186932851,0.625,4.44,0.4389882192732809,0.0024171977176803525,1.0055062929061784
0.078125,0.165,0.00958047186932851,1.25,4.44,0.22712868736313163,0.0024171977176803525,1.010642414860681
0.078125,0.165,0.00958047186932851,2.5,4.44,0.09212287841341465,0.0024171977176803525,1.0262388427208369
0.078125,0.165,0.00958047186932851,5.0,4.44,0.05686169869210053,0.0024171977176803525,1.0425101214574892
0.078125,0.165,0.00958047186932851,10.0,4.44,0.031297260069722874,0.0024171977176803525,1.077233524988942
0.078125,0.165,0.00958047186932851,20.0,4.44,0.013507869598802163,0.0024171977176803525,1.17894736842105
0.078125,0.165,0.00958047186932851,40.0,4.44,0.011912686563811116,0.0024171977176803525,1.2029095372175258
0.078125,0.165,0.00958047186932851,0.15625,13.33,1.870471542990501,0.011093588006247572,1.0059309044544518
0.078125,0.165,0.00958047186932851,0.3125,13.33,0.8419905383253371,0.011093588006247572,1.0131754307219556
0.078125,0.165,0.00958047186932851,0.625,13.33,0.4389882192732809,0.011093588006247572,1.0252708102841857
0.078125,0.165,0.00958047186932851,1.25,13.33,0.22712868736313163,0.011093588006247572,1.0488427425660733
0.078125,0.165,0.00958047186932851,2.5,13.33,0.09212287841341465,0.011093588006247572,1.1204216389816166
0.078125,0.165,0.00958047186932851,5.0,13.33,0.05686169869210053,0.011093588006247572,1.1950977241520353
0.078125,0.165,0.00958047186932851,10.0,13.33,0.031297260069722874,0.011093588006247572,1.3544587603366458
0.078125,0.165,0.00958047186932851,20.0,13.33,0.013507869598802163,0.011093588006247572,1.8212685150019006
0.078125,0.165,0.00958047186932851,40.0,13.33,0.011912686563811116,0.011093588006247572,1.93124149173438
0.078125,0.165,0.00958047186932851,0.15625,40.0,1.870471542990501,0.0055167448350172685,1.0029493872043609
0.078125,0.165,0.00958047186932851,0.3125,40.0,0.8419905383253371,0.0055167448350172685,1.0065520271118364
0.078125,0.165,0.00958047186932851,0.625,40.0,0.4389882192732809,0.0055167448350172685,1.0125669541751028
0.078125,0.165,0.00958047186932851,1.25,40.0,0.22712868736313163,0.0055167448350172685,1.0242890710947363
0.078125,0.165,0.00958047186932851,2.5,40.0,0.09212287841341465,0.0055167448350172685,1.0598846337633967
0.078125,0.165,0.00958047186932851,5.0,40.0,0.05686169869210053,0.0055167448350172685,1.0970204014637304
0.078125,0.165,0.00958047186932851,10.0,40.0,0.031297260069722874,0.0055167448350172685,1.1762692588018016
0.078125,0.165,0.00958047186932851,20.0,40.0,0.013507869598802163,0.0055167448350172685,1.4084096899711318
0.078125,0.165,0.00958047186932851,40.0,40.0,0.011912686563811116,0.0055167448350172685,1.4630982948696292
0.15625,0.165,0.0275004718693285,0.3125,0.49,0.2283597179655718,-0.08418317089529465,0.6313571778539928
0.15625,0.165,0.0275004718693285,0.625,0.49,0.13963396767321593,-0.08418317089529465,0.3971153846153843
0.15625,0.165,0.0275004718693285,1.25,0.49,0.07646622039247489,-0.08418317089529465,-0.0916685653527823
0.15625,0.165,0.0275004718693285,2.5,0.49,0.02288445581311039,-0.08418317089529465,-0.7281587807903599
0.15625,0.165,0.0275004718693285,5.0,0.49,0.01923720656788245,-0.08418317089529465,-0.7714839395654353
0.15625,0.165,0.0275004718693285,10.0,0.49,0.011636163972767934,-0.08418317089529465,-0.8617756512493363
0.15625,0.165,0.0275004718693285,20.0,0.49,0.004317749820603844,-0.08418317089529465,-0.9487100595679132
0.15625,0.165,0.0275004718693285,40.0,0.49,0.005761041966909645,-0.08418317089529465,-0.9315653959616809
0.15625,0.165,0.0275004718693285,0.3125,1.48,0.2283597179655718,-0.008760305956684658,0.9616381293744399
0.15625,0.165,0.0275004718693285,0.625,1.48,0.13963396767321593,-0.008760305956684658,0.9372623574144485
0.15625,0.165,0.0275004718693285,1.25,1.48,0.07646622039247489,-0.008760305956684658,0.885435609191601
0.15625,0.165,0.0275004718693285,2.5,1.48,0.02288445581311039,-0.008760305956684658,0.6171940452407034
0.15625,0.165,0.0275004718693285,5.0,1.48,0.01923720656788245,-0.008760305956684658,0.5446165260131656
0.15625,0.165,0.0275004718693285,10.0,1.48,0.011636163972767934,-0.008760305956684658,0.2471482889733794
0.15625,0.165,0.0275004718693285,20.0,1.48,0.004317749820603844,-0.008760305956684658,-0.5071233993478125
0.15625,0.165,0.0275004718693285,40.0,1.48,0.005761041966909645,-0.008760305956684658,-0.34236977619330616
0.15625,0.165,0.0275004718693285,0.3125,4.44,0.2283597179655718,-0.011564713843110789,0.9493574701083914
0.15625,0.165,0.0275004718693285,0.625,4.44,0.13963396767321593,-0.011564713843110789,0.9171783625730985
0.15625,0.165,0.0275004718693285,1.25,4.44,0.07646622039247489,-0.011564713843110789,0.8487604881769613
0.15625,0.165,0.0275004718693285,2.5,4.44,0.02288445581311039,-0.011564713843110789,0.4946476360392445
0.15625,0.165,0.0275004718693285,5.0,4.44,0.01923720656788245,-0.011564713843110789,0.3988361146769251
0.15625,0.165,0.0275004718693285,10.0,4.44,0.011636163972767934,-0.011564713843110789,0.006140350877175633
0.15625,0.165,0.0275004718693285,20.0,4.44,0.004317749820603844,-0.011564713843110789,-0.6266444739420882
0.15625,0.165,0.0275004718693285,40.0,4.44,0.005761041966909645,-0.011564713843110789,-0.5018431026426518
0.15625,0.165,0.0275004718693285,0.3125,13.33,0.2283597179655718,-0.0007838832452220745,0.9965673313480784
0.15625,0.165,0.0275004718693285,0.625,13.33,0.13963396767321593,-0.0007838832452220745,0.9943861564755032
0.15625,0.165,0.0275004718693285,1.25,13.33,0.07646622039247489,-0.0007838832452220745,0.9897486335639623
0.15625,0.165,0.0275004718693285,2.5,13.33,0.02288445581311039,-0.0007838832452220745,0.9657460395115451
0.15625,0.165,0.0275004718693285,5.0,13.33,0.01923720656788245,-0.0007838832452220745,0.9592517113929208
0.15625,0.165,0.0275004718693285,10.0,13.33,0.011636163972767934,-0.0007838832452220745,0.9326338777060384
0.15625,0.165,0.0275004718693285,20.0,13.33,0.004317749820603844,-0.0007838832452220745,0.8184509807674667
