Fraction of virtual supplementations with L1 and L2 > 0.0,Fraction of virtual supplementations with L1 and L2 > 0.02,Fraction of virtual supplementations with L1 and L2 > 0.04,Fraction of virtual supplementations with L1 and L2 > 0.06,Fraction of virtual supplementations with L1 and L2 > 0.08,Fraction of virtual supplementations with L1 and L2 > 0.1,Fraction of virtual supplementations with L1 and L2 > 0.12,Fraction of virtual supplementations with L1 and L2 > 0.14,Fraction of virtual supplementations with L1 and L2 > 0.16,Fraction of virtual supplementations with L1 and L2 > 0.18,Fraction of virtual supplementations with L1 and L2 > 0.2
0.3912543153049482,0.1622554660529344,0.11392405063291139,0.06098964326812428,0.04602991944764097,0.03682393555811277,0.019562715765247412,0.019562715765247412,0.019562715765247412,0.019562715765247412,0.018411967779056387
0.3264311814859927,0.1218026796589525,0.0779537149817296,0.049939098660170524,0.04506699147381242,0.04506699147381242,0.0341047503045067,0.03288672350791717,0.031668696711327646,0.01705237515225335,0.014616321559074299
0.38505096262740657,0.1347678369195923,0.09173272933182333,0.07474518686296716,0.06455266138165346,0.03737259343148358,0.03737259343148358,0.03737259343148358,0.027180067950169876,0.027180067950169876,0.020385050962627407
0.3142559833506764,0.11238293444328824,0.06971904266389178,0.05202913631633715,0.029136316337148804,0.023933402705515087,0.01040582726326743,0.007284079084287201,0.007284079084287201,0.007284079084287201,0.007284079084287201
0.40253748558246827,0.12687427912341406,0.0784313725490196,0.04382929642445214,0.04152249134948097,0.03344867358708189,0.0265282583621684,0.01845444059976932,0.01845444059976932,0.010380622837370242,0.00922722029988466
0.35275080906148865,0.11434735706580366,0.07982740021574973,0.05070118662351672,0.025889967637540454,0.020496224379719527,0.020496224379719527,0.019417475728155338,0.010787486515641856,0.009708737864077669,0.005393743257820928
0.27050053248136313,0.1235356762513312,0.0777422790202343,0.054313099041533544,0.04792332268370607,0.04792332268370607,0.038338658146964855,0.023429179978700747,0.022364217252396165,0.01810436634717785,0.01810436634717785
0.3065380493033226,0.09967845659163987,0.06109324758842444,0.028938906752411574,0.01929260450160772,0.010718113612004287,0.003215434083601286,0.003215434083601286,0.003215434083601286,0.003215434083601286,0.0
0.362874251497006,0.1377245508982036,0.09221556886227544,0.05748502994011976,0.03832335329341317,0.01437125748502994,0.01437125748502994,0.011976047904191617,0.011976047904191617,0.011976047904191617,0.011976047904191617
0.36647398843930634,0.11907514450867052,0.08554913294797688,0.07745664739884393,0.04046242774566474,0.03699421965317919,0.026589595375722544,0.017341040462427744,0.009248554913294798,0.0,0.0
0.37109826589595374,0.11445086705202312,0.07398843930635839,0.048554913294797684,0.047398843930635835,0.03815028901734104,0.035838150289017344,0.035838150289017344,0.020809248554913295,0.012716763005780347,0.009248554913294798
0.43902439024390244,0.19628339140534262,0.13472706155632985,0.08478513356562137,0.06387921022067364,0.03716608594657375,0.022067363530778164,0.022067363530778164,0.016260162601626018,0.015098722415795587,0.011614401858304297
0.37679558011049724,0.11712707182320442,0.06961325966850829,0.05082872928176796,0.04419889502762431,0.03425414364640884,0.020994475138121547,0.020994475138121547,0.020994475138121547,0.019889502762430938,0.017679558011049725
0.5270440251572327,0.15220125786163521,0.1069182389937107,0.0880503144654088,0.06037735849056604,0.0389937106918239,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.01761006289308176,0.01509433962264151
0.38444193912063135,0.14430665163472378,0.10484780157835401,0.06989853438556934,0.05073280721533258,0.04171364148816235,0.036076662908680945,0.02480270574971815,0.016910935738444193,0.014656144306651634,0.011273957158962795
0.38127090301003347,0.10702341137123746,0.07803790412486064,0.05351170568561873,0.026755852842809364,0.022296544035674472,0.021181716833890748,0.007803790412486065,0.004459308807134894,0.004459308807134894,0.0033444816053511705
0.3201320132013201,0.10231023102310231,0.058305830583058306,0.0352035203520352,0.034103410341034104,0.030803080308030802,0.013201320132013201,0.006600660066006601,0.006600660066006601,0.005500550055005501,0.0
0.32486772486772486,0.13015873015873017,0.10052910052910052,0.0656084656084656,0.0455026455026455,0.026455026455026454,0.020105820105820106,0.01904761904761905,0.01904761904761905,0.015873015873015872,0.014814814814814815
0.42857142857142855,0.1207897793263647,0.08246225319396051,0.04994192799070848,0.04065040650406504,0.032520325203252036,0.0313588850174216,0.030197444831591175,0.024390243902439025,0.015098722415795587,0.006968641114982578
0.3006789524733269,0.08826382153249272,0.04655674102812803,0.030067895247332686,0.027158098933074686,0.01842870999030068,0.01842870999030068,0.01745877788554801,0.016488845780795344,0.014548981571290009,0.013579049466537343
0.4663726571113561,0.10363836824696802,0.06835722160970231,0.06174200661521499,0.027563395810363836,0.026460859977949284,0.016538037486218304,0.016538037486218304,0.016538037486218304,0.015435501653803748,0.014332965821389196
0.47368421052631576,0.1701346389228886,0.0966952264381885,0.06242350061199511,0.04528763769889841,0.04039167686658507,0.033047735618115054,0.033047735618115054,0.033047735618115054,0.030599755201958383,0.022031823745410038
0.46864310148232613,0.1676168757126568,0.09122006841505131,0.06043329532497149,0.046750285062713795,0.029646522234891677,0.02394526795895097,0.01710376282782212,0.01596351197263398,0.009122006841505131,0.009122006841505131
0.43312101910828027,0.16942675159235668,0.11719745222929936,0.09171974522292993,0.07770700636942675,0.05987261146496815,0.05605095541401274,0.05222929936305733,0.034394904458598725,0.034394904458598725,0.034394904458598725
0.4158730158730159,0.15661375661375662,0.08253968253968254,0.06349206349206349,0.056084656084656084,0.033862433862433865,0.025396825396825397,0.025396825396825397,0.025396825396825397,0.02328042328042328,0.015873015873015872
0.2918918918918919,0.11135135135135135,0.06486486486486487,0.04108108108108108,0.03135135135135135,0.021621621621621623,0.011891891891891892,0.004324324324324324,0.004324324324324324,0.004324324324324324,0.004324324324324324
0.358974358974359,0.11371237458193979,0.055741360089186176,0.044593088071348944,0.030100334448160536,0.030100334448160536,0.027870680044593088,0.0189520624303233,0.012263099219620958,0.011148272017837236,0.006688963210702341
0.4140715109573241,0.13725490196078433,0.06228373702422145,0.05767012687427912,0.04382929642445214,0.04267589388696655,0.03460207612456748,0.03229527104959631,0.031141868512110725,0.02306805074971165,0.008073817762399077
0.3564463705308776,0.12459371614301191,0.08559046587215602,0.056338028169014086,0.04225352112676056,0.041170097508125676,0.032502708559046585,0.0314192849404117,0.030335861321776816,0.028169014084507043,0.021668472372697724
0.3884484711211778,0.15855039637599094,0.13250283125707815,0.10192525481313704,0.08833522083805209,0.07361268403171008,0.06568516421291053,0.061155152887882216,0.045300113250283124,0.03737259343148358,0.03737259343148358
0.40261153427638735,0.14036996735582155,0.08705114254624592,0.04461371055495103,0.03482045701849837,0.02720348204570185,0.026115342763873776,0.023939064200217627,0.01632208922742111,0.015233949945593036,0.015233949945593036
0.3559693318729463,0.13253012048192772,0.07338444687842278,0.047097480832420595,0.024096385542168676,0.024096385542168676,0.01642935377875137,0.01642935377875137,0.01533406352683461,0.013143483023001095,0.013143483023001095
0.3406022845275182,0.12045690550363447,0.06749740394600208,0.03115264797507788,0.03115264797507788,0.03115264797507788,0.018691588785046728,0.017653167185877467,0.01142263759086189,0.01142263759086189,0.005192107995846314
0.479951397326853,0.1701093560145808,0.09234507897934387,0.07168894289185905,0.05710814094775213,0.03766707168894289,0.030376670716889428,0.027946537059538274,0.019441069258809233,0.019441069258809233,0.019441069258809233
0.33532934131736525,0.11377245508982035,0.08622754491017964,0.06467065868263473,0.05149700598802395,0.041916167664670656,0.032335329341317366,0.023952095808383235,0.01437125748502994,0.01437125748502994,0.013173652694610778
0.44174135723431496,0.20486555697823303,0.1267605633802817,0.09218950064020487,0.08194622279129321,0.06658130601792574,0.052496798975672214,0.040973111395646605,0.03841229193341869,0.026888604353393086,0.026888604353393086
0.4225352112676056,0.15059588299024917,0.10400866738894908,0.06175514626218852,0.05417118093174431,0.04658721560130011,0.04333694474539545,0.0390032502708559,0.0390032502708559,0.0390032502708559,0.0390032502708559
0.40828402366863903,0.15621301775147928,0.07337278106508875,0.05917159763313609,0.04970414201183432,0.047337278106508875,0.046153846153846156,0.04497041420118343,0.03076923076923077,0.020118343195266272,0.020118343195266272
0.3380281690140845,0.10725893824485373,0.05742145178764897,0.0390032502708559,0.030335861321776816,0.01733477789815818,0.00866738894907909,0.007583965330444204,0.007583965330444204,0.007583965330444204,0.007583965330444204
0.37891077636152953,0.10544611819235226,0.06952491309385864,0.04982618771726535,0.02433371958285052,0.015063731170336037,0.013904982618771726,0.013904982618771726,0.011587485515643106,0.011587485515643106,0.009269988412514484
0.37365269461077844,0.11497005988023952,0.06946107784431138,0.0562874251497006,0.022754491017964073,0.015568862275449102,0.015568862275449102,0.011976047904191617,0.011976047904191617,0.011976047904191617,0.011976047904191617
0.3957273652085453,0.11393692777212615,0.08036622583926754,0.056968463886063074,0.04984740590030519,0.03662258392675483,0.011190233977619531,0.01017293997965412,0.01017293997965412,0.01017293997965412,0.009155645981688708
0.3601741022850925,0.10663764961915125,0.07072905331882481,0.04026115342763874,0.036996735582154515,0.03373231773667029,0.029379760609358,0.02720348204570185,0.017410228509249184,0.017410228509249184,0.015233949945593036
0.41437125748502995,0.1532934131736527,0.09101796407185629,0.03592814371257485,0.029940119760479042,0.02035928143712575,0.017964071856287425,0.017964071856287425,0.016766467065868262,0.016766467065868262,0.00718562874251497
0.4466750313676286,0.15056461731493098,0.10790464240903387,0.07904642409033877,0.056461731493099125,0.04140526976160602,0.03889585947302384,0.026348808030112924,0.02383939774153074,0.02383939774153074,0.02132998745294856
0.337116912599319,0.11691259931895573,0.05448354143019296,0.03745743473325766,0.026106696935300794,0.01362088535754824,0.01362088535754824,0.012485811577752554,0.0,0.0,0.0
0.4566929133858268,0.1597300337457818,0.07424071991001124,0.04611923509561305,0.023622047244094488,0.014623172103487065,0.00562429696287964,0.00562429696287964,0.003374578177727784,0.0,0.0
0.37394451145958985,0.15440289505428226,0.1158021712907117,0.06634499396863691,0.061519903498190594,0.038600723763570564,0.018094089264173704,0.018094089264173704,0.018094089264173704,0.015681544028950542,0.015681544028950542
0.3117709437963945,0.09862142099681867,0.04878048780487805,0.030752916224814422,0.026511134676564158,0.021208907741251327,0.019088016967126194,0.018027571580063628,0.013785790031813362,0.01166489925768823,0.010604453870625663
0.42374854481955765,0.16647264260768335,0.09778812572759023,0.0710128055878929,0.047729918509895226,0.04074505238649592,0.02211874272409779,0.02211874272409779,0.02211874272409779,0.02211874272409779,0.009313154831199068
0.3503727369542066,0.11927582534611289,0.0777422790202343,0.04898828541001065,0.03301384451544196,0.021299254526091587,0.019169329073482427,0.008519701810436636,0.008519701810436636,0.008519701810436636,0.008519701810436636
0.3534591194968553,0.15220125786163521,0.0779874213836478,0.04654088050314465,0.027672955974842768,0.01509433962264151,0.01509433962264151,0.012578616352201259,0.00880503144654088,0.0,0.0
